Zeitstempel;Wetter;Temperatur;Passanten;Location Name;GeoPunkt;Passanten ltr;Passanten rtl;Passanten Erwachsene;Passanten Kinder;Passanten Erwachsene ltr;Passanten Erwachsene rtl;Passanten Kinder ltr;Passanten Kinder rtl
2024-01-04T04:00:00+01:00;rain;8;8;Schönbornstraße;49.795490162266525, 9.931060093195851;;;;;;;;
2024-01-04T04:00:00+01:00;rain;8;3;Spiegelstraße;49.79512717222457, 9.934114106308467;;;;;;;;
2024-01-04T05:00:00+01:00;rain;8;25;Kaiserstraße;49.798498976405355, 9.933887635731686;;;;;;;;
2024-01-04T05:00:00+01:00;rain;8;13;Schönbornstraße;49.795490162266525, 9.931060093195851;;;;;;;;
2024-01-04T05:00:00+01:00;rain;8;49;Spiegelstraße;49.79512717222457, 9.934114106308467;;;;;;;;
2024-01-04T06:00:00+01:00;rain;8;134;Kaiserstraße;49.798498976405355, 9.933887635731686;;;;;;;;
2024-01-04T06:00:00+01:00;rain;8;59;Schönbornstraße;49.795490162266525, 9.931060093195851;;;;;;;;
2024-01-04T06:00:00+01:00;rain;8;116;Spiegelstraße;49.79512717222457, 9.934114106308467;;;;;;;;
2024-01-04T07:00:00+01:00;cloudy;8;198;Kaiserstraße;49.798498976405355, 9.933887635731686;;;;;;;;
2024-01-04T07:00:00+01:00;cloudy;8;86;Schönbornstraße;49.795490162266525, 9.931060093195851;;;;;;;;
2024-01-04T07:00:00+01:00;cloudy;8;220;Spiegelstraße;49.79512717222457, 9.934114106308467;;;;;;;;
2024-01-04T08:00:00+01:00;cloudy;8;375;Kaiserstraße;49.798498976405355, 9.933887635731686;;;;;;;;
2024-01-04T08:00:00+01:00;cloudy;8;269;Schönbornstraße;49.795490162266525, 9.931060093195851;;;;;;;;
2024-01-04T08:00:00+01:00;cloudy;8;324;Spiegelstraße;49.79512717222457, 9.934114106308467;;;;;;;;
2024-01-04T09:00:00+01:00;rain;8;781;Kaiserstraße;49.798498976405355, 9.933887635731686;;;;;;;;
2024-01-04T09:00:00+01:00;rain;8;678;Schönbornstraße;49.795490162266525, 9.931060093195851;;;;;;;;
2024-01-04T09:00:00+01:00;rain;8;592;Spiegelstraße;49.79512717222457, 9.934114106308467;;;;;;;;
2024-01-04T10:00:00+01:00;rain;8;1104;Kaiserstraße;49.798498976405355, 9.933887635731686;;;;;;;;
2024-01-04T10:00:00+01:00;rain;8;1486;Schönbornstraße;49.795490162266525, 9.931060093195851;;;;;;;;
2024-01-04T10:00:00+01:00;rain;8;873;Spiegelstraße;49.79512717222457, 9.934114106308467;;;;;;;;
2024-01-04T11:00:00+01:00;rain;8;1524;Kaiserstraße;49.798498976405355, 9.933887635731686;;;;;;;;
2024-01-04T11:00:00+01:00;rain;8;2026;Schönbornstraße;49.795490162266525, 9.931060093195851;;;;;;;;
2024-01-04T11:00:00+01:00;rain;8;883;Spiegelstraße;49.79512717222457, 9.934114106308467;;;;;;;;
2024-01-04T12:00:00+01:00;rain;8;1962;Kaiserstraße;49.798498976405355, 9.933887635731686;;;;;;;;
2024-01-04T12:00:00+01:00;rain;8;2437;Schönbornstraße;49.795490162266525, 9.931060093195851;;;;;;;;
2024-01-04T12:00:00+01:00;rain;8;1108;Spiegelstraße;49.79512717222457, 9.934114106308467;;;;;;;;
2024-01-04T13:00:00+01:00;cloudy;9;2170;Kaiserstraße;49.798498976405355, 9.933887635731686;;;;;;;;
2024-01-04T13:00:00+01:00;cloudy;9;3041;Schönbornstraße;49.795490162266525, 9.931060093195851;;;;;;;;
2024-01-04T13:00:00+01:00;cloudy;9;1215;Spiegelstraße;49.79512717222457, 9.934114106308467;;;;;;;;
2024-01-04T14:00:00+01:00;cloudy;9;2207;Kaiserstraße;49.798498976405355, 9.933887635731686;;;;;;;;
2024-01-04T14:00:00+01:00;cloudy;9;3461;Schönbornstraße;49.795490162266525, 9.931060093195851;;;;;;;;
2024-01-04T14:00:00+01:00;cloudy;9;1238;Spiegelstraße;49.79512717222457, 9.934114106308467;;;;;;;;
2024-01-04T15:00:00+01:00;partly-cloudy-day;11;2422;Kaiserstraße;49.798498976405355, 9.933887635731686;;;;;;;;
2024-01-04T15:00:00+01:00;partly-cloudy-day;11;3811;Schönbornstraße;49.795490162266525, 9.931060093195851;;;;;;;;
2024-01-04T15:00:00+01:00;partly-cloudy-day;11;1291;Spiegelstraße;49.79512717222457, 9.934114106308467;;;;;;;;
2024-01-04T16:00:00+01:00;partly-cloudy-day;8;2597;Kaiserstraße;49.798498976405355, 9.933887635731686;;;;;;;;
2024-01-04T16:00:00+01:00;partly-cloudy-day;8;3990;Schönbornstraße;49.795490162266525, 9.931060093195851;;;;;;;;
2024-01-04T16:00:00+01:00;partly-cloudy-day;8;1368;Spiegelstraße;49.79512717222457, 9.934114106308467;;;;;;;;
2024-01-04T17:00:00+01:00;partly-cloudy-night;7;2216;Kaiserstraße;49.798498976405355, 9.933887635731686;;;;;;;;
2024-01-04T17:00:00+01:00;partly-cloudy-night;7;3185;Schönbornstraße;49.795490162266525, 9.931060093195851;;;;;;;;
2024-01-04T17:00:00+01:00;partly-cloudy-night;7;1227;Spiegelstraße;49.79512717222457, 9.934114106308467;;;;;;;;
2024-01-04T18:00:00+01:00;partly-cloudy-night;6;1804;Kaiserstraße;49.798498976405355, 9.933887635731686;;;;;;;;
2024-01-04T18:00:00+01:00;partly-cloudy-night;6;2267;Schönbornstraße;49.795490162266525, 9.931060093195851;;;;;;;;
2024-01-04T18:00:00+01:00;partly-cloudy-night;6;858;Spiegelstraße;49.79512717222457, 9.934114106308467;;;;;;;;
2024-01-04T19:00:00+01:00;partly-cloudy-night;6;1108;Kaiserstraße;49.798498976405355, 9.933887635731686;;;;;;;;
2024-01-04T19:00:00+01:00;partly-cloudy-night;6;1245;Schönbornstraße;49.795490162266525, 9.931060093195851;;;;;;;;
2024-01-04T19:00:00+01:00;partly-cloudy-night;6;503;Spiegelstraße;49.79512717222457, 9.934114106308467;;;;;;;;
2024-01-04T20:00:00+01:00;partly-cloudy-night;6;514;Kaiserstraße;49.798498976405355, 9.933887635731686;;;;;;;;
2024-01-04T20:00:00+01:00;partly-cloudy-night;6;453;Schönbornstraße;49.795490162266525, 9.931060093195851;;;;;;;;
2024-01-04T20:00:00+01:00;partly-cloudy-night;6;337;Spiegelstraße;49.79512717222457, 9.934114106308467;;;;;;;;
2024-01-04T21:00:00+01:00;cloudy;7;292;Kaiserstraße;49.798498976405355, 9.933887635731686;;;;;;;;
2024-01-04T21:00:00+01:00;cloudy;7;267;Schönbornstraße;49.795490162266525, 9.931060093195851;;;;;;;;
2024-01-04T21:00:00+01:00;cloudy;7;169;Spiegelstraße;49.79512717222457, 9.934114106308467;;;;;;;;
2024-01-04T22:00:00+01:00;cloudy;4,3;263;Kaiserstraße;49.798498976405355, 9.933887635731686;;;;;;;;
2024-01-04T22:00:00+01:00;cloudy;4,3;163;Schönbornstraße;49.795490162266525, 9.931060093195851;;;;;;;;
2024-01-04T22:00:00+01:00;cloudy;4,3;107;Spiegelstraße;49.79512717222457, 9.934114106308467;;;;;;;;
2024-01-04T23:00:00+01:00;cloudy;4,3;70;Kaiserstraße;49.798498976405355, 9.933887635731686;;;;;;;;
2024-01-04T23:00:00+01:00;cloudy;4,3;77;Schönbornstraße;49.795490162266525, 9.931060093195851;;;;;;;;
2024-01-04T23:00:00+01:00;cloudy;4,3;52;Spiegelstraße;49.79512717222457, 9.934114106308467;;;;;;;;
2024-01-05T00:00:00+01:00;cloudy;6,1;48;Kaiserstraße;49.798498976405355, 9.933887635731686;;;;;;;;
2024-01-05T00:00:00+01:00;cloudy;6,1;51;Schönbornstraße;49.795490162266525, 9.931060093195851;;;;;;;;
2024-01-05T00:00:00+01:00;cloudy;6,1;26;Spiegelstraße;49.79512717222457, 9.934114106308467;;;;;;;;
2024-01-05T01:00:00+01:00;partly-cloudy-night;6;32;Kaiserstraße;49.798498976405355, 9.933887635731686;;;;;;;;
2024-01-05T01:00:00+01:00;partly-cloudy-night;6;12;Schönbornstraße;49.795490162266525, 9.931060093195851;;;;;;;;
2024-01-05T01:00:00+01:00;partly-cloudy-night;6;12;Spiegelstraße;49.79512717222457, 9.934114106308467;;;;;;;;
2024-01-05T02:00:00+01:00;clear-night;5;16;Kaiserstraße;49.798498976405355, 9.933887635731686;;;;;;;;
2024-01-05T02:00:00+01:00;clear-night;5;10;Schönbornstraße;49.795490162266525, 9.931060093195851;;;;;;;;
2024-01-05T02:00:00+01:00;clear-night;5;6;Spiegelstraße;49.79512717222457, 9.934114106308467;;;;;;;;
2024-01-05T03:00:00+01:00;clear-night;4;7;Kaiserstraße;49.798498976405355, 9.933887635731686;;;;;;;;
2024-01-05T03:00:00+01:00;clear-night;4;8;Schönbornstraße;49.795490162266525, 9.931060093195851;;;;;;;;
2024-01-05T03:00:00+01:00;clear-night;4;9;Spiegelstraße;49.79512717222457, 9.934114106308467;;;;;;;;
2024-01-05T04:00:00+01:00;partly-cloudy-night;5;9;Kaiserstraße;49.798498976405355, 9.933887635731686;;;;;;;;
2024-01-05T04:00:00+01:00;partly-cloudy-night;5;15;Schönbornstraße;49.795490162266525, 9.931060093195851;;;;;;;;
2024-01-05T04:00:00+01:00;partly-cloudy-night;5;2;Spiegelstraße;49.79512717222457, 9.934114106308467;;;;;;;;
2024-01-05T05:00:00+01:00;partly-cloudy-night;4;44;Kaiserstraße;49.798498976405355, 9.933887635731686;;;;;;;;
2024-01-05T05:00:00+01:00;partly-cloudy-night;4;30;Schönbornstraße;49.795490162266525, 9.931060093195851;;;;;;;;
2024-01-05T05:00:00+01:00;partly-cloudy-night;4;58;Spiegelstraße;49.79512717222457, 9.934114106308467;;;;;;;;
2024-01-05T06:00:00+01:00;clear-night;5;130;Kaiserstraße;49.798498976405355, 9.933887635731686;;;;;;;;
2024-01-05T06:00:00+01:00;clear-night;5;46;Schönbornstraße;49.795490162266525, 9.931060093195851;;;;;;;;
2024-01-05T06:00:00+01:00;clear-night;5;134;Spiegelstraße;49.79512717222457, 9.934114106308467;;;;;;;;
2024-01-05T07:00:00+01:00;partly-cloudy-night;5;312;Kaiserstraße;49.798498976405355, 9.933887635731686;;;;;;;;
2024-01-05T07:00:00+01:00;partly-cloudy-night;5;152;Schönbornstraße;49.795490162266525, 9.931060093195851;;;;;;;;
2024-01-05T07:00:00+01:00;partly-cloudy-night;5;225;Spiegelstraße;49.79512717222457, 9.934114106308467;;;;;;;;
2024-01-05T08:00:00+01:00;partly-cloudy-night;6;412;Kaiserstraße;49.798498976405355, 9.933887635731686;;;;;;;;
2024-01-05T08:00:00+01:00;partly-cloudy-night;6;318;Schönbornstraße;49.795490162266525, 9.931060093195851;;;;;;;;
2024-01-05T08:00:00+01:00;partly-cloudy-night;6;379;Spiegelstraße;49.79512717222457, 9.934114106308467;;;;;;;;
2024-01-05T09:00:00+01:00;partly-cloudy-day;5;806;Kaiserstraße;49.798498976405355, 9.933887635731686;;;;;;;;
2024-01-05T09:00:00+01:00;partly-cloudy-day;5;916;Schönbornstraße;49.795490162266525, 9.931060093195851;;;;;;;;
2024-01-05T09:00:00+01:00;partly-cloudy-day;5;594;Spiegelstraße;49.79512717222457, 9.934114106308467;;;;;;;;
2024-01-05T10:00:00+01:00;partly-cloudy-day;6;1346;Kaiserstraße;49.798498976405355, 9.933887635731686;;;;;;;;
2024-01-05T10:00:00+01:00;partly-cloudy-day;6;1888;Schönbornstraße;49.795490162266525, 9.931060093195851;;;;;;;;
2024-01-05T10:00:00+01:00;partly-cloudy-day;6;946;Spiegelstraße;49.79512717222457, 9.934114106308467;;;;;;;;
2024-01-05T11:00:00+01:00;partly-cloudy-day;7;1818;Kaiserstraße;49.798498976405355, 9.933887635731686;;;;;;;;
2024-01-05T11:00:00+01:00;partly-cloudy-day;7;2757;Schönbornstraße;49.795490162266525, 9.931060093195851;;;;;;;;
2024-01-05T11:00:00+01:00;partly-cloudy-day;7;1174;Spiegelstraße;49.79512717222457, 9.934114106308467;;;;;;;;
2024-01-05T12:00:00+01:00;cloudy;8;2155;Kaiserstraße;49.798498976405355, 9.933887635731686;;;;;;;;
2024-01-05T12:00:00+01:00;cloudy;8;3277;Schönbornstraße;49.795490162266525, 9.931060093195851;;;;;;;;
2024-01-05T12:00:00+01:00;cloudy;8;1337;Spiegelstraße;49.79512717222457, 9.934114106308467;;;;;;;;
2024-01-05T13:00:00+01:00;cloudy;9;2267;Kaiserstraße;49.798498976405355, 9.933887635731686;;;;;;;;
2024-01-05T13:00:00+01:00;cloudy;9;3794;Schönbornstraße;49.795490162266525, 9.931060093195851;;;;;;;;
2024-01-05T13:00:00+01:00;cloudy;9;1587;Spiegelstraße;49.79512717222457, 9.934114106308467;;;;;;;;
2024-01-05T14:00:00+01:00;cloudy;9;2442;Kaiserstraße;49.798498976405355, 9.933887635731686;;;;;;;;
2024-01-05T14:00:00+01:00;cloudy;9;4026;Schönbornstraße;49.795490162266525, 9.931060093195851;;;;;;;;
2024-01-05T14:00:00+01:00;cloudy;9;1545;Spiegelstraße;49.79512717222457, 9.934114106308467;;;;;;;;
2024-01-05T15:00:00+01:00;cloudy;9;2516;Kaiserstraße;49.798498976405355, 9.933887635731686;;;;;;;;
2024-01-05T15:00:00+01:00;cloudy;9;4163;Schönbornstraße;49.795490162266525, 9.931060093195851;;;;;;;;
2024-01-05T15:00:00+01:00;cloudy;9;1579;Spiegelstraße;49.79512717222457, 9.934114106308467;;;;;;;;
2024-01-05T16:00:00+01:00;partly-cloudy-day;8;2704;Kaiserstraße;49.798498976405355, 9.933887635731686;;;;;;;;
2024-01-05T16:00:00+01:00;partly-cloudy-day;8;4064;Schönbornstraße;49.795490162266525, 9.931060093195851;;;;;;;;
2024-01-05T16:00:00+01:00;partly-cloudy-day;8;1521;Spiegelstraße;49.79512717222457, 9.934114106308467;;;;;;;;
2024-01-05T17:00:00+01:00;clear-night;7;2548;Kaiserstraße;49.798498976405355, 9.933887635731686;;;;;;;;
2024-01-05T17:00:00+01:00;clear-night;7;3707;Schönbornstraße;49.795490162266525, 9.931060093195851;;;;;;;;
2024-01-05T17:00:00+01:00;clear-night;7;1320;Spiegelstraße;49.79512717222457, 9.934114106308467;;;;;;;;
2024-01-05T18:00:00+01:00;clear-night;6;2165;Kaiserstraße;49.798498976405355, 9.933887635731686;;;;;;;;
2024-01-05T18:00:00+01:00;clear-night;6;2555;Schönbornstraße;49.795490162266525, 9.931060093195851;;;;;;;;
2024-01-05T18:00:00+01:00;clear-night;6;867;Spiegelstraße;49.79512717222457, 9.934114106308467;;;;;;;;
2024-01-05T19:00:00+01:00;clear-night;5;1563;Kaiserstraße;49.798498976405355, 9.933887635731686;;;;;;;;
2024-01-05T19:00:00+01:00;clear-night;5;1750;Schönbornstraße;49.795490162266525, 9.931060093195851;;;;;;;;
2024-01-05T19:00:00+01:00;clear-night;5;578;Spiegelstraße;49.79512717222457, 9.934114106308467;;;;;;;;
2024-01-05T20:00:00+01:00;clear-night;4;700;Kaiserstraße;49.798498976405355, 9.933887635731686;;;;;;;;
2024-01-05T20:00:00+01:00;clear-night;4;602;Schönbornstraße;49.795490162266525, 9.931060093195851;;;;;;;;
2024-01-05T20:00:00+01:00;clear-night;4;364;Spiegelstraße;49.79512717222457, 9.934114106308467;;;;;;;;
2024-01-05T21:00:00+01:00;clear-night;4;377;Kaiserstraße;49.798498976405355, 9.933887635731686;;;;;;;;
2024-01-05T21:00:00+01:00;clear-night;4;370;Schönbornstraße;49.795490162266525, 9.931060093195851;;;;;;;;
2024-01-05T21:00:00+01:00;clear-night;4;264;Spiegelstraße;49.79512717222457, 9.934114106308467;;;;;;;;
2024-01-05T22:00:00+01:00;cloudy;4,5;298;Kaiserstraße;49.798498976405355, 9.933887635731686;;;;;;;;
2024-01-05T22:00:00+01:00;cloudy;4,5;270;Schönbornstraße;49.795490162266525, 9.931060093195851;;;;;;;;
2024-01-05T22:00:00+01:00;cloudy;4,5;176;Spiegelstraße;49.79512717222457, 9.934114106308467;;;;;;;;
2024-01-05T23:00:00+01:00;cloudy;4;221;Kaiserstraße;49.798498976405355, 9.933887635731686;;;;;;;;
2024-01-05T23:00:00+01:00;cloudy;4;154;Schönbornstraße;49.795490162266525, 9.931060093195851;;;;;;;;
2024-01-05T23:00:00+01:00;cloudy;4;121;Spiegelstraße;49.79512717222457, 9.934114106308467;;;;;;;;
2024-01-06T00:00:00+01:00;cloudy;3,6;89;Kaiserstraße;49.798498976405355, 9.933887635731686;;;;;;;;
2024-01-06T00:00:00+01:00;cloudy;3,6;130;Schönbornstraße;49.795490162266525, 9.931060093195851;;;;;;;;
2024-01-06T00:00:00+01:00;cloudy;3,6;63;Spiegelstraße;49.79512717222457, 9.934114106308467;;;;;;;;
2024-01-06T01:00:00+01:00;clear-night;2;58;Kaiserstraße;49.798498976405355, 9.933887635731686;;;;;;;;
2024-01-06T01:00:00+01:00;clear-night;2;69;Schönbornstraße;49.795490162266525, 9.931060093195851;;;;;;;;
2024-01-06T01:00:00+01:00;clear-night;2;25;Spiegelstraße;49.79512717222457, 9.934114106308467;;;;;;;;
2024-01-06T02:00:00+01:00;clear-night;1;39;Kaiserstraße;49.798498976405355, 9.933887635731686;;;;;;;;
2024-01-06T02:00:00+01:00;clear-night;1;32;Schönbornstraße;49.795490162266525, 9.931060093195851;;;;;;;;
2024-01-06T02:00:00+01:00;clear-night;1;17;Spiegelstraße;49.79512717222457, 9.934114106308467;;;;;;;;
2024-01-06T03:00:00+01:00;clear-night;5;23;Kaiserstraße;49.798498976405355, 9.933887635731686;;;;;;;;
2024-01-06T03:00:00+01:00;clear-night;5;23;Schönbornstraße;49.795490162266525, 9.931060093195851;;;;;;;;
2024-01-06T03:00:00+01:00;clear-night;5;8;Spiegelstraße;49.79512717222457, 9.934114106308467;;;;;;;;
2024-01-06T04:00:00+01:00;clear-night;2;36;Kaiserstraße;49.798498976405355, 9.933887635731686;;;;;;;;
2024-01-06T04:00:00+01:00;clear-night;2;10;Schönbornstraße;49.795490162266525, 9.931060093195851;;;;;;;;
2024-01-06T04:00:00+01:00;clear-night;2;8;Spiegelstraße;49.79512717222457, 9.934114106308467;;;;;;;;
2024-01-06T05:00:00+01:00;clear-night;2;37;Kaiserstraße;49.798498976405355, 9.933887635731686;;;;;;;;
2024-01-06T05:00:00+01:00;clear-night;2;19;Schönbornstraße;49.795490162266525, 9.931060093195851;;;;;;;;
2024-01-06T05:00:00+01:00;clear-night;2;17;Spiegelstraße;49.79512717222457, 9.934114106308467;;;;;;;;
2024-01-06T06:00:00+01:00;clear-night;2;31;Kaiserstraße;49.798498976405355, 9.933887635731686;;;;;;;;
2024-01-06T06:00:00+01:00;clear-night;2;23;Schönbornstraße;49.795490162266525, 9.931060093195851;;;;;;;;
2024-01-06T06:00:00+01:00;clear-night;2;35;Spiegelstraße;49.79512717222457, 9.934114106308467;;;;;;;;
2024-01-06T07:00:00+01:00;partly-cloudy-night;3;50;Kaiserstraße;49.798498976405355, 9.933887635731686;;;;;;;;
2024-01-06T07:00:00+01:00;partly-cloudy-night;3;24;Schönbornstraße;49.795490162266525, 9.931060093195851;;;;;;;;
2024-01-06T07:00:00+01:00;partly-cloudy-night;3;44;Spiegelstraße;49.79512717222457, 9.934114106308467;;;;;;;;
2024-01-06T08:00:00+01:00;partly-cloudy-night;3;102;Kaiserstraße;49.798498976405355, 9.933887635731686;;;;;;;;
2024-01-06T08:00:00+01:00;partly-cloudy-night;3;46;Schönbornstraße;49.795490162266525, 9.931060093195851;;;;;;;;
2024-01-06T08:00:00+01:00;partly-cloudy-night;3;65;Spiegelstraße;49.79512717222457, 9.934114106308467;;;;;;;;
2024-01-06T09:00:00+01:00;partly-cloudy-day;2;199;Kaiserstraße;49.798498976405355, 9.933887635731686;;;;;;;;
2024-01-06T09:00:00+01:00;partly-cloudy-day;2;198;Schönbornstraße;49.795490162266525, 9.931060093195851;;;;;;;;
2024-01-06T09:00:00+01:00;partly-cloudy-day;2;189;Spiegelstraße;49.79512717222457, 9.934114106308467;;;;;;;;
2024-01-06T10:00:00+01:00;cloudy;4;359;Kaiserstraße;49.798498976405355, 9.933887635731686;;;;;;;;
2024-01-06T10:00:00+01:00;cloudy;4;295;Schönbornstraße;49.795490162266525, 9.931060093195851;;;;;;;;
2024-01-06T10:00:00+01:00;cloudy;4;230;Spiegelstraße;49.79512717222457, 9.934114106308467;;;;;;;;
2024-01-06T11:00:00+01:00;cloudy;5;514;Kaiserstraße;49.798498976405355, 9.933887635731686;;;;;;;;
2024-01-06T11:00:00+01:00;cloudy;5;447;Schönbornstraße;49.795490162266525, 9.931060093195851;;;;;;;;
2024-01-06T11:00:00+01:00;cloudy;5;429;Spiegelstraße;49.79512717222457, 9.934114106308467;;;;;;;;
2024-01-06T12:00:00+01:00;cloudy;5;517;Kaiserstraße;49.798498976405355, 9.933887635731686;;;;;;;;
2024-01-06T12:00:00+01:00;cloudy;5;551;Schönbornstraße;49.795490162266525, 9.931060093195851;;;;;;;;
2024-01-06T12:00:00+01:00;cloudy;5;484;Spiegelstraße;49.79512717222457, 9.934114106308467;;;;;;;;
2024-01-06T13:00:00+01:00;cloudy;5;601;Kaiserstraße;49.798498976405355, 9.933887635731686;;;;;;;;
2024-01-06T13:00:00+01:00;cloudy;5;677;Schönbornstraße;49.795490162266525, 9.931060093195851;;;;;;;;
2024-01-06T13:00:00+01:00;cloudy;5;593;Spiegelstraße;49.79512717222457, 9.934114106308467;;;;;;;;
2024-01-06T14:00:00+01:00;cloudy;5;753;Kaiserstraße;49.798498976405355, 9.933887635731686;;;;;;;;
2024-01-06T14:00:00+01:00;cloudy;5;995;Schönbornstraße;49.795490162266525, 9.931060093195851;;;;;;;;
2024-01-06T14:00:00+01:00;cloudy;5;727;Spiegelstraße;49.79512717222457, 9.934114106308467;;;;;;;;
2024-01-06T15:00:00+01:00;cloudy;5;844;Kaiserstraße;49.798498976405355, 9.933887635731686;;;;;;;;
2024-01-06T15:00:00+01:00;cloudy;5;962;Schönbornstraße;49.795490162266525, 9.931060093195851;;;;;;;;
2024-01-06T15:00:00+01:00;cloudy;5;796;Spiegelstraße;49.79512717222457, 9.934114106308467;;;;;;;;
2024-01-06T16:00:00+01:00;cloudy;5;966;Kaiserstraße;49.798498976405355, 9.933887635731686;;;;;;;;
2024-01-06T16:00:00+01:00;cloudy;5;1205;Schönbornstraße;49.795490162266525, 9.931060093195851;;;;;;;;
2024-01-06T16:00:00+01:00;cloudy;5;916;Spiegelstraße;49.79512717222457, 9.934114106308467;;;;;;;;
2024-01-06T17:00:00+01:00;cloudy;4;1034;Kaiserstraße;49.798498976405355, 9.933887635731686;;;;;;;;
2024-01-06T17:00:00+01:00;cloudy;4;1053;Schönbornstraße;49.795490162266525, 9.931060093195851;;;;;;;;
2024-01-06T17:00:00+01:00;cloudy;4;687;Spiegelstraße;49.79512717222457, 9.934114106308467;;;;;;;;
2024-01-06T18:00:00+01:00;cloudy;4;838;Kaiserstraße;49.798498976405355, 9.933887635731686;;;;;;;;
2024-01-06T18:00:00+01:00;cloudy;4;820;Schönbornstraße;49.795490162266525, 9.931060093195851;;;;;;;;
2024-01-06T18:00:00+01:00;cloudy;4;544;Spiegelstraße;49.79512717222457, 9.934114106308467;;;;;;;;
2024-01-06T19:00:00+01:00;cloudy;4;687;Kaiserstraße;49.798498976405355, 9.933887635731686;;;;;;;;
2024-01-06T19:00:00+01:00;cloudy;4;602;Schönbornstraße;49.795490162266525, 9.931060093195851;;;;;;;;
2024-01-06T19:00:00+01:00;cloudy;4;480;Spiegelstraße;49.79512717222457, 9.934114106308467;;;;;;;;
2024-01-06T20:00:00+01:00;cloudy;4;531;Kaiserstraße;49.798498976405355, 9.933887635731686;;;;;;;;
2024-01-06T20:00:00+01:00;cloudy;4;577;Schönbornstraße;49.795490162266525, 9.931060093195851;;;;;;;;
2024-01-06T20:00:00+01:00;cloudy;4;339;Spiegelstraße;49.79512717222457, 9.934114106308467;;;;;;;;
2024-01-06T21:00:00+01:00;cloudy;3;427;Kaiserstraße;49.798498976405355, 9.933887635731686;;;;;;;;
2024-01-06T21:00:00+01:00;cloudy;3;359;Schönbornstraße;49.795490162266525, 9.931060093195851;;;;;;;;
2024-01-06T21:00:00+01:00;cloudy;3;238;Spiegelstraße;49.79512717222457, 9.934114106308467;;;;;;;;
2024-01-06T22:00:00+01:00;cloudy;3,6;312;Kaiserstraße;49.798498976405355, 9.933887635731686;;;;;;;;
2024-01-06T22:00:00+01:00;cloudy;3,6;291;Schönbornstraße;49.795490162266525, 9.931060093195851;;;;;;;;
2024-01-06T22:00:00+01:00;cloudy;3,6;167;Spiegelstraße;49.79512717222457, 9.934114106308467;;;;;;;;
2024-01-06T23:00:00+01:00;cloudy;3,5;201;Kaiserstraße;49.798498976405355, 9.933887635731686;;;;;;;;
2024-01-06T23:00:00+01:00;cloudy;3,5;148;Schönbornstraße;49.795490162266525, 9.931060093195851;;;;;;;;
2024-01-06T23:00:00+01:00;cloudy;3,5;112;Spiegelstraße;49.79512717222457, 9.934114106308467;;;;;;;;
2024-01-07T00:00:00+01:00;cloudy;4;164;Kaiserstraße;49.798498976405355, 9.933887635731686;;;;;;;;
2024-01-07T00:00:00+01:00;cloudy;4;161;Schönbornstraße;49.795490162266525, 9.931060093195851;;;;;;;;
2024-01-07T00:00:00+01:00;cloudy;4;65;Spiegelstraße;49.79512717222457, 9.934114106308467;;;;;;;;
